created_at,word
2020-02-23T15:49:32Z,she’s
2020-02-23T15:49:32Z,empty
2020-02-23T15:49:32Z,suit
2020-02-23T15:49:32Z,bs
2020-02-23T15:49:32Z,shoveler
2020-02-23T15:49:32Z,prez
2020-02-23T15:49:32Z,we’d
2020-02-23T15:49:32Z,wearing
2020-02-23T15:49:32Z,commie
2020-02-23T15:49:32Z,gear
2020-02-23T14:59:26Z,hey
2020-02-23T14:59:26Z,joebiden
2020-02-23T14:59:26Z,vp
2020-02-23T14:59:26Z,offer
2020-02-23T14:59:26Z,amyklobuchar
2020-02-23T14:59:26Z,drop
2020-02-23T14:59:26Z,chance
2020-02-23T14:59:26Z,november
2020-02-23T14:57:56Z,odds
2020-02-23T14:57:56Z,win
2020-02-23T14:57:56Z,democraticnomination
2020-02-23T14:57:56Z,berniesanders
2020-02-23T14:57:56Z,2
2020-02-23T14:57:56Z,1
2020-02-23T14:57:56Z,petebuttigieg
2020-02-23T14:57:56Z,5
2020-02-23T14:57:56Z,1
2020-02-23T14:57:56Z,joebiden
2020-02-23T14:57:56Z,7
2020-02-23T14:57:56Z,1
2020-02-23T14:57:56Z,mikebloomberg
2020-02-23T14:57:56Z,10
2020-02-23T14:57:56Z,1
2020-02-23T14:57:56Z,elizabethwarren
2020-02-23T14:57:56Z,18
2020-02-23T14:57:56Z,1
2020-02-23T14:57:56Z,amyklobuchar
2020-02-23T14:57:56Z,20
2020-02-23T14:57:56Z,1
2020-02-23T14:57:56Z,tomsteyer
2020-02-23T14:57:56Z,24
2020-02-23T14:57:56Z,1
2020-02-23T14:57:56Z,elections2020
2020-02-23T14:57:56Z,nevadacaucus
2020-02-23T14:57:56Z,scprimary
2020-02-23T00:08:55Z,amyklobuchar
2020-02-23T00:08:55Z,race
2020-02-23T13:30:47Z,amyklobuchar
2020-02-23T13:30:47Z,home
2020-02-23T13:30:47Z,minnesota
2020-02-23T13:30:47Z,save
2020-02-23T13:30:47Z,trouble
2020-02-23T13:30:47Z,stay
2020-02-23T13:30:47Z,notviable
2020-02-23T13:30:47Z,dropoutamy
2020-02-23T11:52:01Z,dear
2020-02-23T11:52:01Z,amyklobuchar
2020-02-23T11:52:01Z,joebiden
2020-02-23T11:52:01Z,drop
2020-02-23T11:52:01Z,race
