created_at,word
2020-02-24T01:53:40Z,food
2020-02-24T01:51:34Z,berniesanders
2020-02-24T01:51:34Z,la
2020-02-24T01:51:34Z,times
2020-02-24T01:51:34Z,handful
2020-02-24T01:51:34Z,people
2020-02-24T01:51:34Z,country
2020-02-24T01:51:34Z,decisions
2020-02-24T01:51:34Z,whipping
2020-02-24T01:51:34Z,cold
2020-02-24T01:51:34Z,war
2020-02-24T01:51:34Z,hysteria
2020-02-24T01:51:34Z,hate
2020-02-24T01:51:34Z,russians
2020-02-24T01:51:34Z,we’re
2020-02-24T01:51:34Z,spending
2020-02-24T01:51:34Z,billions
2020-02-24T01:51:34Z,military
2020-02-24T01:51:34Z,can’t
2020-02-24T01:51:34Z,money
2020-02-24T01:51:34Z,pay
2020-02-24T01:51:34Z,thousands
